Device,FQN,Vendor,OS,"OS Version",Model,"Management Address",Source,"Command Files"
SEP9C57ADB91BB2,SEP9C57ADB91BB2,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.70.227.62,cdp,0
SEP9C57ADB91BC7,SEP9C57ADB91BC7,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.70.227.66,cdp,0
SEP9C57ADB91BC8,SEP9C57ADB91BC8,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",172.27.65.84,cdp,0
SEP9C57ADB91BDD,SEP9C57ADB91BDD,Cisco,"IP Phone",sip78xx.10-3-1-12.loads,"IP Phone 7841",172.27.64.242,cdp,0
SEP9C57ADB91BFE,SEP9C57ADB91BFE,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.70.226.212,cdp,0
SEP9C57ADB9B840,SEP9C57ADB9B840,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.186.140.205,cdp,0
SEP9C57ADB9E3E4,SEP9C57ADB9E3E4,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.156.10.156,cdp,0
SEP9C57ADB9E621,SEP9C57ADB9E621,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.156.10.159,cdp,0
SEP9C57ADB9EC80,SEP9C57ADB9EC80,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.200.55.104,cdp,0
SEP9C57ADB9EC86,SEP9C57ADB9EC86,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.200.54.236,cdp,0
SEP9C57ADB9EFFC,SEP9C57ADB9EFFC,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.200.54.104,cdp,0
SEP9C57ADB9F07E,SEP9C57ADB9F07E,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.186.139.82,cdp,0
SEP9C57ADB9F092,SEP9C57ADB9F092,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.186.134.43,cdp,0
SEP9C57ADB9F09D,SEP9C57ADB9F09D,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.186.142.203,cdp,0
SEP9C57ADB9F12B,SEP9C57ADB9F12B,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.186.141.150,cdp,0
SEP9C57ADB9F244,SEP9C57ADB9F244,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.186.143.116,cdp,0
SEP9C57ADB9F27B,SEP9C57ADB9F27B,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.186.134.78,cdp,0
SEP9C57ADD26577,SEP9C57ADD26577,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.144.129.167,cdp,0
SEP9C57ADD2B7A4,SEP9C57ADD2B7A4,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",172.27.41.150,cdp,0
SEP9C57ADD2BB7F,SEP9C57ADD2BB7F,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.94.65,cdp,0
SEP9C57ADD32175,SEP9C57ADD32175,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.26.11,cdp,0
SEP9C57ADD321CB,SEP9C57ADD321CB,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.134.40,cdp,0
SEP9C57ADD3220B,SEP9C57ADD3220B,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.134.39,cdp,0
SEP9C57ADD32246,SEP9C57ADD32246,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.118.91,cdp,0
SEP9C57ADD322D5,SEP9C57ADD322D5,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.118.53,cdp,0
SEP9C57ADD325E3,SEP9C57ADD325E3,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.94.11,cdp,0
SEP9C57ADD3469D,SEP9C57ADD3469D,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.38.12,cdp,0
SEP9C57ADD347DF,SEP9C57ADD347DF,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",172.27.25.120,cdp,0
SEP9C57ADD347EE,SEP9C57ADD347EE,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",172.27.24.17,cdp,0
SEP9C57ADD34895,SEP9C57ADD34895,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.22.126.62,cdp,0
SEP9C57ADD35E31,SEP9C57ADD35E31,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.95.57.146,cdp,0
SEP9C57ADD38D31,SEP9C57ADD38D31,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.164.19.78,cdp,0
SEP9C57ADD38F2A,SEP9C57ADD38F2A,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.75.211.144,cdp,0
SEP9C57ADD38F32,SEP9C57ADD38F32,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",172.27.17.205,cdp,0
SEP9C57ADD38F5C,SEP9C57ADD38F5C,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.75.211.108,cdp,0
SEP9C57ADD38F6C,SEP9C57ADD38F6C,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.75.211.69,cdp,0
SEP9C57ADD38F70,SEP9C57ADD38F70,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",172.27.17.125,cdp,0
SEP9C57ADD38F78,SEP9C57ADD38F78,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",172.27.17.229,cdp,0
SEP9C57ADD38F80,SEP9C57ADD38F80,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",172.27.64.215,cdp,0
SEP9C57ADD38FB6,SEP9C57ADD38FB6,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",172.27.16.212,cdp,0
SEP9C57ADD38FBB,SEP9C57ADD38FBB,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.75.211.6,cdp,0
SEP9C57ADD38FC4,SEP9C57ADD38FC4,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.75.211.150,cdp,0
SEP9C57ADD38FD6,SEP9C57ADD38FD6,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.75.211.103,cdp,0
SEP9C57ADD38FDD,SEP9C57ADD38FDD,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.75.211.92,cdp,0
SEP9C57ADD39133,SEP9C57ADD39133,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.75.211.80,cdp,0
SEP9C57ADD39473,SEP9C57ADD39473,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.75.211.245,cdp,0
SEP9C57ADD394FF,SEP9C57ADD394FF,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.22.126.140,cdp,0
SEP9C57ADD39507,SEP9C57ADD39507,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.75.211.101,cdp,0
SEP9C57ADD39511,SEP9C57ADD39511,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.22.126.61,cdp,0
SEP9C57ADD39514,SEP9C57ADD39514,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",172.27.24.163,cdp,0
SEP9C57ADD3952C,SEP9C57ADD3952C,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.22.126.129,cdp,0
SEP9C57ADD3952E,SEP9C57ADD3952E,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.22.126.138,cdp,0
SEP9C57ADD39542,SEP9C57ADD39542,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.22.126.80,cdp,0
SEP9C57ADD39693,SEP9C57ADD39693,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",172.27.16.107,cdp,0
SEP9C57ADD3BDDC,SEP9C57ADD3BDDC,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.141.40,cdp,0
SEP9C57ADD3BE0B,SEP9C57ADD3BE0B,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.145.95,cdp,0
SEP9C57ADD3BE21,SEP9C57ADD3BE21,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.61.11.56,cdp,0
SEP9C57ADD3BE2F,SEP9C57ADD3BE2F,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.164.19.115,cdp,0
SEP9C57ADD3BE3A,SEP9C57ADD3BE3A,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.145.111,cdp,0
SEP9C57ADD3BE3D,SEP9C57ADD3BE3D,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.164.19.69,cdp,0
SEP9C57ADD3BE5A,SEP9C57ADD3BE5A,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.160.139.65,cdp,0
SEP9C57ADD3BEA2,SEP9C57ADD3BEA2,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.118.11,cdp,0
SEP9C57ADD3BEA4,SEP9C57ADD3BEA4,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.164.19.93,cdp,0
SEP9C57ADD3BEA7,SEP9C57ADD3BEA7,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.160.139.25,cdp,0
SEP9C57ADD3BEDF,SEP9C57ADD3BEDF,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.141.120,cdp,0
SEPA0554F8C348C,SEPA0554F8C348C,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.139.125,cdp,0
SEPA0554F8C98C8,SEPA0554F8C98C8,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.236.3.73,cdp,0
SEPA0554F8CFC9B,SEPA0554F8CFC9B,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.236.3.190,cdp,0
SEPA0554F8CFC9D,SEPA0554F8CFC9D,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.236.3.172,cdp,0
SEPA0554F8CFCA6,SEPA0554F8CFCA6,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.236.3.178,cdp,0
SEPA0554F8CFCA8,SEPA0554F8CFCA8,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.236.3.186,cdp,0
SEPA0554F8CFDC8,SEPA0554F8CFDC8,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.236.3.189,cdp,0
SEPA0554F8D0BC7,SEPA0554F8D0BC7,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.236.3.188,cdp,0
SEPA0CF5B806F64,SEPA0CF5B806F64,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.9.130,cdp,0
SEPA0CF5B806F8E,SEPA0CF5B806F8E,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.9.243,cdp,0
SEPA0CF5B807989,SEPA0CF5B807989,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.9.229,cdp,0
SEPA0CF5B807A18,SEPA0CF5B807A18,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.9.140,cdp,0
SEPA0CF5B807A3B,SEPA0CF5B807A3B,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.100.14.134,cdp,0
SEPA0CF5B807D4B,SEPA0CF5B807D4B,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.9.250,cdp,0
SEPA0CF5B807DBB,SEPA0CF5B807DBB,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.9.58,cdp,0
SEPA0CF5B808A53,SEPA0CF5B808A53,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.9.194,cdp,0
SEPA0CF5B808A58,SEPA0CF5B808A58,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.100.14.252,cdp,0
SEPA0CF5B808A5E,SEPA0CF5B808A5E,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.9.181,cdp,0
SEPA0CF5B808A9D,SEPA0CF5B808A9D,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.9.91,cdp,0
SEPA0CF5B808D26,SEPA0CF5B808D26,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.100.14.143,cdp,0
SEPA0CF5B808E2B,SEPA0CF5B808E2B,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.9.83,cdp,0
SEPA0CF5B80CE2A,SEPA0CF5B80CE2A,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.9.89,cdp,0
SEPA0CF5B80CE76,SEPA0CF5B80CE76,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.9.246,cdp,0
SEPA0CF5B80D3F6,SEPA0CF5B80D3F6,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.100.14.15,cdp,0
SEPA0CF5B80D527,SEPA0CF5B80D527,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.9.203,cdp,0
SEPA0CF5B810F05,SEPA0CF5B810F05,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.9.116,cdp,0
SEPA0CF5B810FA2,SEPA0CF5B810FA2,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.9.103,cdp,0
SEPA0CF5B810FB2,SEPA0CF5B810FB2,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.9.74,cdp,0
SEPA0CF5B811102,SEPA0CF5B811102,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.9.79,cdp,0
SEPA0CF5B81335B,SEPA0CF5B81335B,Cisco,"IP Phone",SCCP75.9-4-2-1S,"IP Phone 7975",10.120.2.140,cdp,0
SEPA0CF5B814A21,SEPA0CF5B814A21,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.9.72,cdp,0
SEPA0CF5B814EDF,SEPA0CF5B814EDF,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.9.115,cdp,0
SEPA0CF5B815332,SEPA0CF5B815332,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.208.26.197,cdp,0
SEPA0CF5B815357,SEPA0CF5B815357,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.208.197.103,cdp,0
SEPA0CF5B815492,SEPA0CF5B815492,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.208.25.50,cdp,0
SEPA0CF5B818354,SEPA0CF5B818354,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.208.26.28,cdp,0
SEPA0CF5B818388,SEPA0CF5B818388,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.208.26.57,cdp,0
SEPA0CF5B818400,SEPA0CF5B818400,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.208.197.174,cdp,0
SEPA0CF5B8185F6,SEPA0CF5B8185F6,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.208.24.132,cdp,0
SEPA0CF5B818628,SEPA0CF5B818628,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.208.196.91,cdp,0
SEPA0CF5B81862A,SEPA0CF5B81862A,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.208.27.37,cdp,0
SEPA0CF5B8187BC,SEPA0CF5B8187BC,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.9.81,cdp,0
SEPA0CF5B818986,SEPA0CF5B818986,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.9.124,cdp,0
SEPA0CF5B818995,SEPA0CF5B818995,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.9.173,cdp,0
SEPA0CF5B818DB5,SEPA0CF5B818DB5,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.208.27.5,cdp,0
SEPA0CF5B8197A1,SEPA0CF5B8197A1,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.9.136,cdp,0
SEPA0CF5B819C9B,SEPA0CF5B819C9B,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.9.132,cdp,0
SEPA0CF5B819DCB,SEPA0CF5B819DCB,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.120.2.143,cdp,0
SEPA0CF5B81A5F0,SEPA0CF5B81A5F0,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.208.26.30,cdp,0
SEPA0CF5B81A928,SEPA0CF5B81A928,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.208.197.125,cdp,0
SEPA0CF5B81A96D,SEPA0CF5B81A96D,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.208.197.129,cdp,0
SEPA0CF5B81A9B3,SEPA0CF5B81A9B3,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.208.24.244,cdp,0
SEPA0CF5B81AA00,SEPA0CF5B81AA00,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.208.197.224,cdp,0
SEPA0CF5B81AA47,SEPA0CF5B81AA47,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.208.197.18,cdp,0
SEPA0CF5B81AA7E,SEPA0CF5B81AA7E,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.208.26.159,cdp,0
SEPA0CF5B81AAD2,SEPA0CF5B81AAD2,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.208.197.16,cdp,0
SEPA0CF5B81B488,SEPA0CF5B81B488,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.208.197.158,cdp,0
SEPA40CC395D602,SEPA40CC395D602,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.67.22.17,cdp,0
SEPA4187529500C,SEPA4187529500C,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.226.3.32,cdp,0
SEPA4187529540A,SEPA4187529540A,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.226.3.12,cdp,0
SEPA41875296665,SEPA41875296665,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.139.233,cdp,0
SEPA41875298233,SEPA41875298233,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.140.211,cdp,0
SEPA41875298DA5,SEPA41875298DA5,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.134.226,cdp,0
SEPA4187529AC46,SEPA4187529AC46,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.204.7.192,cdp,0
SEPA4187529B0A5,SEPA4187529B0A5,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.204.7.39,cdp,0
SEPA4187529B114,SEPA4187529B114,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.204.7.131,cdp,0
SEPA4187529B37F,SEPA4187529B37F,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.204.7.217,cdp,0
SEPA4187529BD5D,SEPA4187529BD5D,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.204.7.167,cdp,0
SEPA4187529D614,SEPA4187529D614,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.200.41.117,cdp,0
SEPA4187529F4F5,SEPA4187529F4F5,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.134.147,cdp,0
SEPA418758A08FA,SEPA418758A08FA,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.200.41.163,cdp,0
SEPA418758A0ABF,SEPA418758A0ABF,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.204.7.44,cdp,0
SEPA418758A0B66,SEPA418758A0B66,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.204.7.138,cdp,0
SEPA418758A0B68,SEPA418758A0B68,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.204.7.187,cdp,0
SEPA418758A11E2,SEPA418758A11E2,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.226.3.36,cdp,0
SEPA418758A12D9,SEPA418758A12D9,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.226.3.41,cdp,0
SEPA418758A3503,SEPA418758A3503,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.142.156,cdp,0
SEPA418758B230E,SEPA418758B230E,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.226.3.29,cdp,0
SEPA418758B2518,SEPA418758B2518,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.226.3.11,cdp,0
SEPA418758B329C,SEPA418758B329C,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.147.45,cdp,0
SEPA418758B3335,SEPA418758B3335,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.141.119,cdp,0
SEPA418758B3A46,SEPA418758B3A46,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.137.31,cdp,0
SEPA418758B3B5B,SEPA418758B3B5B,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.226.3.143,cdp,0
SEPA45630400502,SEPA45630400502,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.226.3.46,cdp,0
SEPA456304032FB,SEPA456304032FB,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.204.18.60,cdp,0
SEPA456304037A6,SEPA456304037A6,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.226.3.142,cdp,0
SEPA45630404534,SEPA45630404534,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.226.3.31,cdp,0
SEPA4563040A0B5,SEPA4563040A0B5,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.204.18.33,cdp,0
SEPA4563040B82C,SEPA4563040B82C,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.208.25.56,cdp,0
SEPA45630415D8B,SEPA45630415D8B,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.226.3.10,cdp,0
SEPA45630415DBB,SEPA45630415DBB,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.226.3.50,cdp,0
SEPA45630415EB2,SEPA45630415EB2,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.217.17,cdp,0
SEPA45630415F11,SEPA45630415F11,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.226.3.16,cdp,0
SEPA45630415F15,SEPA45630415F15,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.226.3.15,cdp,0
SEPA45630415FD5,SEPA45630415FD5,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.226.3.14,cdp,0
SEPA45630415FFD,SEPA45630415FFD,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.217.19,cdp,0
SEPA45630416043,SEPA45630416043,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.164.0.221,cdp,0
SEPA456304160B2,SEPA456304160B2,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.67.163.45,cdp,0
SEPA45630416118,SEPA45630416118,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.226.3.30,cdp,0
SEPA4563041613A,SEPA4563041613A,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.217.20,cdp,0
SEPA4563041613F,SEPA4563041613F,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.226.3.27,cdp,0
SEPA4563041614E,SEPA4563041614E,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.226.3.17,cdp,0
SEPA456304162F2,SEPA456304162F2,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.160.147.144,cdp,0
SEPA45630416566,SEPA45630416566,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.215.3.107,cdp,0
SEPA456304165E4,SEPA456304165E4,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.164.2.223,cdp,0
SEPA45630BAAE54,SEPA45630BAAE54,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.204.18.35,cdp,0
SEPA45630BAB1F1,SEPA45630BAB1F1,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.204.18.118,cdp,0
SEPA46C2AB00A7F,SEPA46C2AB00A7F,unknown,unknown,unknown,"CTS-CODEC-MX300 G2",10.100.14.70,cdp,0
SEPA89D21483689,SEPA89D21483689,Cisco,CTS,"TC7.3.7 01c84fd",CTS-CODEC-C60,10.62.74.142,cdp,0
SEPA89D214844B7,SEPA89D214844B7,unknown,unknown,unknown,"CTS-CODEC-MX300 G2",10.70.106.253,cdp,0
SEPA8B1D41F3236,SEPA8B1D41F3236,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.217.198.164,cdp,0
SEPAC44F21064A3,SEPAC44F21064A3,Cisco,"IP Phone",sip8831.10-3-1SR2-2,"IP Phone 8831",10.100.14.204,cdp,0
SEPAC44F2108B01,SEPAC44F2108B01,Cisco,"IP Phone",sip8831.10-3-1SR2-2,"IP Phone 8831",10.236.3.182,cdp,0
SEPAC44F2108C85,SEPAC44F2108C85,Cisco,"IP Phone",sip8831.10-3-1SR2-2JP,"IP Phone 8831",10.138.20.54,cdp,0
SEPAC44F2108E39,SEPAC44F2108E39,Cisco,"IP Phone",sip8831.9-3-3-5,"IP Phone 8831",10.236.3.97,cdp,0
SEPAC44F210C34C,SEPAC44F210C34C,Cisco,"IP Phone",sip8831.10-3-1SR2-2,"IP Phone 8831",10.200.131.142,cdp,0
